season,round,grand_prix,driver_number,driver,team,stint,compound,stint_len_laps,mean_lap_s,median_lap_s,p90_lap_s,start_lap,end_lap,degradation_s_per_lap
2023,7,Spanish Grand Prix,63,RUS,Mercedes,2.0,MEDIUM,18,79.38066666666667,79.4165,79.7522,27.0,44.0,0.03311867905056607
2023,7,Spanish Grand Prix,63,RUS,Mercedes,3.0,SOFT,20,78.4074,78.3595,78.9298,47.0,66.0,0.03050526315789211
2023,7,Spanish Grand Prix,77,BOT,Alfa Romeo,2.0,HARD,20,81.1143,81.19749999999999,81.5808,7.0,35.0,0.026354271356785804
2023,7,Spanish Grand Prix,77,BOT,Alfa Romeo,3.0,HARD,23,79.791,79.704,81.23780000000001,41.0,65.0,0.0259722376237605
2023,7,Spanish Grand Prix,81,PIA,McLaren,1.0,SOFT,8,81.3005,81.3295,81.5124,4.0,15.0,-0.00912280701754526
2023,7,Spanish Grand Prix,81,PIA,McLaren,2.0,HARD,20,80.57605,80.6395,80.8723,19.0,38.0,0.014937593984960355
2023,7,Spanish Grand Prix,81,PIA,McLaren,3.0,MEDIUM,25,79.49896,79.358,80.959,41.0,65.0,0.00420692307692398
2023,8,Canadian Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,9,77.52333333333334,77.495,77.8286,2.0,11.0,-0.05152499999999536
2023,8,Canadian Grand Prix,1,VER,Red Bull Racing,2.0,HARD,25,76.94476,76.928,77.2538,17.0,41.0,0.024753846153847594
2023,8,Canadian Grand Prix,1,VER,Red Bull Racing,3.0,MEDIUM,28,76.09596428571429,75.941,76.2342,43.0,70.0,-0.02530021893815038
2023,8,Canadian Grand Prix,10,GAS,Alpine,1.0,SOFT,7,78.79942857142858,78.7,79.2002,2.0,9.0,-0.04376229508196406
2023,8,Canadian Grand Prix,10,GAS,Alpine,2.0,HARD,15,78.54406666666667,78.481,78.7728,18.0,32.0,-0.032914285714284786
2023,8,Canadian Grand Prix,10,GAS,Alpine,3.0,HARD,36,76.96625,76.908,77.314,35.0,70.0,-0.020867310167311675
2023,8,Canadian Grand Prix,11,PER,Red Bull Racing,1.0,HARD,29,78.11855172413793,77.813,79.1184,2.0,36.0,-0.03954866575255591
2023,8,Canadian Grand Prix,11,PER,Red Bull Racing,2.0,MEDIUM,29,76.51120689655171,76.464,76.7818,39.0,67.0,0.0032724137931029957
2023,8,Canadian Grand Prix,11,PER,Red Bull Racing,3.0,SOFT,1,74.481,74.481,74.481,70.0,70.0,
2023,8,Canadian Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,9,77.76077777777778,77.68,78.2862,2.0,11.0,-0.03586666666666557
2023,8,Canadian Grand Prix,14,ALO,Aston Martin,2.0,HARD,24,77.11854166666667,77.0475,77.5428,17.0,40.0,0.005830869565216975
2023,8,Canadian Grand Prix,14,ALO,Aston Martin,3.0,HARD,29,76.27493103448276,76.185,76.6476,42.0,70.0,-0.023421182266010084
2023,8,Canadian Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,30,77.80076666666668,77.5095,78.7086,3.0,38.0,-0.04410377906976847
2023,8,Canadian Grand Prix,16,LEC,Ferrari,2.0,HARD,30,76.23176666666667,76.1855,76.519,41.0,70.0,0.00683314794215883
2023,8,Canadian Grand Prix,18,STR,Aston Martin,1.0,MEDIUM,8,78.845625,78.7975,79.2576,2.0,10.0,-0.0071306306306312475
2023,8,Canadian Grand Prix,18,STR,Aston Martin,2.0,HARD,9,78.6031111111111,78.478,78.8604,18.0,26.0,-0.03903333333333367
2023,8,Canadian Grand Prix,18,STR,Aston Martin,3.0,HARD,42,77.18028571428572,77.1605,77.47279999999999,29.0,70.0,-0.006381816708532492
2023,8,Canadian Grand Prix,2,SAR,Williams,1.0,MEDIUM,4,79.05625,79.13550000000001,79.4117,3.0,6.0,0.12630000000000616
2023,8,Canadian Grand Prix,20,MAG,Haas F1 Team,1.0,HARD,24,78.73091666666666,78.6955,79.245,3.0,34.0,0.0032580267643602984
2023,8,Canadian Grand Prix,20,MAG,Haas F1 Team,2.0,MEDIUM,15,77.77313333333333,77.638,78.43339999999999,37.0,52.0,-0.029389681892329378
2023,8,Canadian Grand Prix,20,MAG,Haas F1 Team,3.0,MEDIUM,15,76.73006666666667,76.778,77.0166,55.0,69.0,-0.008550000000001499
2023,8,Canadian Grand Prix,21,DEV,AlphaTauri,1.0,MEDIUM,6,79.0565,79.08,79.2875,3.0,10.0,-0.025738197424887727
2023,8,Canadian Grand Prix,21,DEV,AlphaTauri,2.0,HARD,31,78.55090322580645,78.566,78.838,18.0,49.0,-0.003410398125353751
2023,8,Canadian Grand Prix,21,DEV,AlphaTauri,3.0,HARD,18,76.97250000000001,76.9065,77.2564,52.0,69.0,-0.00011867905056986105
2023,8,Canadian Grand Prix,22,TSU,AlphaTauri,2.0,HARD,24,78.50870833333333,78.45949999999999,78.943,3.0,33.0,0.01354059316956285
2023,8,Canadian Grand Prix,22,TSU,AlphaTauri,3.0,None,35,77.11171428571429,77.026,77.5046,36.0,70.0,-0.01365546218487373
2023,8,Canadian Grand Prix,23,ALB,Williams,1.0,MEDIUM,9,78.89044444444444,78.745,79.3812,2.0,11.0,-0.018116666666665667
2023,8,Canadian Grand Prix,23,ALB,Williams,2.0,HARD,53,77.80443396226416,77.687,78.595,18.0,70.0,-0.03421802935010468
2023,8,Canadian Grand Prix,24,ZHO,Alfa Romeo,1.0,MEDIUM,7,78.95685714285715,78.941,79.4534,3.0,11.0,-0.0569538834951414
2023,8,Canadian Grand Prix,24,ZHO,Alfa Romeo,2.0,HARD,14,78.60178571428571,78.60900000000001,78.8959,18.0,31.0,-0.012639560439561381
2023,8,Canadian Grand Prix,24,ZHO,Alfa Romeo,3.0,HARD,36,77.74025,77.5055,78.706,34.0,69.0,0.0003347490347483956
2023,8,Canadian Grand Prix,27,HUL,Haas F1 Team,1.0,MEDIUM,7,78.86500000000001,78.726,79.2538,2.0,10.0,-0.00906648936170223
2023,8,Canadian Grand Prix,27,HUL,Haas F1 Team,2.0,HARD,13,78.6136923076923,78.564,78.7798,18.0,30.0,-0.012983516483516686
2023,8,Canadian Grand Prix,27,HUL,Haas F1 Team,3.0,HARD,38,77.91397368421052,77.741,78.6365,32.0,69.0,0.004992559360980532
2023,8,Canadian Grand Prix,31,OCO,Alpine,1.0,MEDIUM,9,78.48266666666667,78.441,78.6614,2.0,11.0,-0.07311250000000254
2023,8,Canadian Grand Prix,31,OCO,Alpine,2.0,HARD,18,78.01222222222222,77.9765,78.1387,18.0,35.0,-0.005805985552119371
2023,8,Canadian Grand Prix,31,OCO,Alpine,3.0,HARD,33,77.14569696969697,77.124,77.338,38.0,70.0,0.0028716577540107177
2023,8,Canadian Grand Prix,4,NOR,McLaren,1.0,MEDIUM,7,78.68457142857143,78.58,79.0312,3.0,11.0,0.039766990291266804
2023,8,Canadian Grand Prix,4,NOR,McLaren,2.0,HARD,17,78.22858823529411,78.137,78.5452,18.0,34.0,0.007549019607842659
2023,8,Canadian Grand Prix,4,NOR,McLaren,3.0,HARD,34,77.13655882352941,77.061,77.3969,37.0,70.0,0.0056826585179548415
2023,8,Canadian Grand Prix,44,HAM,Mercedes,1.0,MEDIUM,9,77.77922222222223,77.692,78.0434,2.0,11.0,-0.04090833333333483
2023,8,Canadian Grand Prix,44,HAM,Mercedes,2.0,HARD,23,77.32834782608697,77.279,77.77080000000001,17.0,39.0,0.016848814229251892
2023,8,Canadian Grand Prix,44,HAM,Mercedes,3.0,MEDIUM,29,76.16658620689655,76.114,76.6916,42.0,70.0,0.019142857142856004
2023,8,Canadian Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,30,77.89976666666666,77.60249999999999,78.8684,2.0,37.0,-0.04780964753728119
2023,8,Canadian Grand Prix,55,SAI,Ferrari,2.0,HARD,31,76.31154838709678,76.195,76.802,40.0,70.0,-0.004768145161289949
2023,8,Canadian Grand Prix,63,RUS,Mercedes,1.0,MEDIUM,9,77.861,77.659,78.1732,2.0,11.0,-0.055637499999995225
2023,8,Canadian Grand Prix,63,RUS,Mercedes,2.0,HARD,36,78.0171388888889,77.913,78.7585,18.0,53.0,-0.044943243243243544
2023,8,Canadian Grand Prix,77,BOT,Alfa Romeo,1.0,HARD,25,78.37939999999999,78.248,78.96199999999999,3.0,35.0,-0.03235008038585266
2023,8,Canadian Grand Prix,77,BOT,Alfa Romeo,2.0,MEDIUM,34,77.25614705882353,77.17349999999999,77.4596,37.0,70.0,-0.000681283422456828
2023,8,Canadian Grand Prix,81,PIA,McLaren,1.0,MEDIUM,8,78.60125,78.5,79.0054,3.0,11.0,-0.01584288747346088
2023,8,Canadian Grand Prix,81,PIA,McLaren,2.0,HARD,19,78.38226315789473,78.308,78.682,18.0,36.0,-0.019936842105266438
2023,8,Canadian Grand Prix,81,PIA,McLaren,3.0,HARD,32,77.0019375,76.975,77.30680000000001,39.0,70.0,-0.008575879765393944
2023,9,Austrian Grand Prix,1,VER,Red Bull Racing,2.0,MEDIUM,17,70.04917647058824,70.026,70.2524,4.0,23.0,0.014638829022987554
2023,9,Austrian Grand Prix,1,VER,Red Bull Racing,3.0,HARD,23,69.46921739130434,69.511,69.6726,26.0,48.0,0.013743083003953072
2023,9,Austrian Grand Prix,1,VER,Red Bull Racing,4.0,MEDIUM,18,68.53122222222221,68.512,68.8612,51.0,68.0,0.04524871001031817
2023,9,Austrian Grand Prix,1,VER,Red Bull Racing,5.0,SOFT,1,67.012,67.012,67.012,71.0,71.0,
2023,9,Austrian Grand Prix,10,GAS,Alpine,2.0,MEDIUM,8,71.204625,71.184,71.3944,6.0,13.0,-0.02739285714284551
2023,9,Austrian Grand Prix,10,GAS,Alpine,3.0,HARD,26,70.8375,70.799,71.172,17.0,43.0,0.03693410852712824
2023,9,Austrian Grand Prix,10,GAS,Alpine,4.0,MEDIUM,26,69.70203846153846,69.586,70.2595,46.0,71.0,0.05363931623931421
2023,9,Austrian Grand Prix,11,PER,Red Bull Racing,2.0,MEDIUM,17,70.91188235294118,71.136,71.5384,5.0,24.0,-0.05317812722103671
2023,9,Austrian Grand Prix,11,PER,Red Bull Racing,3.0,MEDIUM,23,69.53539130434783,69.433,69.802,27.0,49.0,-0.010732213438733299
2023,9,Austrian Grand Prix,11,PER,Red Bull Racing,4.0,HARD,20,69.14295,69.15,69.71610000000001,52.0,71.0,0.03302481203007494
2023,9,Austrian Grand Prix,14,ALO,Aston Martin,2.0,HARD,9,71.02377777777777,70.966,71.2576,5.0,13.0,-0.029550000000001568
2023,9,Austrian Grand Prix,14,ALO,Aston Martin,3.0,MEDIUM,27,70.4795925925926,70.417,70.725,17.0,43.0,0.020329059829062225
2023,9,Austrian Grand Prix,14,ALO,Aston Martin,4.0,MEDIUM,26,69.46876923076924,69.44800000000001,69.671,46.0,71.0,0.004013675213673516
2023,9,Austrian Grand Prix,16,LEC,Ferrari,2.0,MEDIUM,10,70.4602,70.416,70.7158,4.0,13.0,0.037696969696970166
2023,9,Austrian Grand Prix,16,LEC,Ferrari,3.0,MEDIUM,30,70.18893333333334,70.3055,70.73440000000001,17.0,46.0,0.04929610678531619
2023,9,Austrian Grand Prix,16,LEC,Ferrari,4.0,HARD,23,69.16747826086956,69.116,69.373,49.0,71.0,0.01372233201581106
2023,9,Austrian Grand Prix,18,STR,Aston Martin,2.0,MEDIUM,9,71.13655555555556,71.065,71.3666,5.0,13.0,-0.042449999999997615
2023,9,Austrian Grand Prix,18,STR,Aston Martin,3.0,HARD,16,70.9545,70.9245,71.2645,17.0,35.0,0.016765793756473364
2023,9,Austrian Grand Prix,18,STR,Aston Martin,4.0,HARD,16,69.758375,69.72800000000001,69.9245,38.0,53.0,0.010117647058819944
2023,9,Austrian Grand Prix,18,STR,Aston Martin,5.0,MEDIUM,16,68.9189375,68.8985,69.257,56.0,71.0,0.03641323529411805
2023,9,Austrian Grand Prix,2,SAR,Williams,2.0,MEDIUM,3,71.481,71.565,71.6466,7.0,9.0,0.17699999999999616
2023,9,Austrian Grand Prix,2,SAR,Williams,3.0,HARD,25,71.28623999999999,71.303,71.5258,16.0,42.0,0.011080349751653949
2023,9,Austrian Grand Prix,2,SAR,Williams,4.0,HARD,25,70.1954,70.193,70.451,45.0,70.0,0.012523038295991471
2023,9,Austrian Grand Prix,20,MAG,Haas F1 Team,3.0,HARD,3,71.541,71.572,71.6728,7.0,19.0,-0.026540322580645415
2023,9,Austrian Grand Prix,20,MAG,Haas F1 Team,4.0,HARD,27,70.77925925925926,70.685,71.4398,36.0,70.0,0.0324056273559502
2023,9,Austrian Grand Prix,21,DEV,AlphaTauri,2.0,MEDIUM,1,71.596,71.596,71.596,7.0,7.0,
2023,9,Austrian Grand Prix,21,DEV,AlphaTauri,3.0,HARD,18,71.36205555555556,71.409,71.5687,16.0,36.0,0.02821537900874771
2023,9,Austrian Grand Prix,21,DEV,AlphaTauri,4.0,MEDIUM,29,70.4545172413793,70.472,70.7342,39.0,70.0,0.026388374330082422
2023,9,Austrian Grand Prix,22,TSU,AlphaTauri,3.0,HARD,2,71.5365,71.5365,71.5385,7.0,8.0,
2023,9,Austrian Grand Prix,22,TSU,AlphaTauri,4.0,HARD,17,70.77911764705881,70.702,71.282,25.0,42.0,0.07623119918699388
2023,9,Austrian Grand Prix,22,TSU,AlphaTauri,5.0,MEDIUM,23,70.51469565217391,70.409,71.4462,45.0,70.0,0.044183080729971916
2023,9,Austrian Grand Prix,23,ALB,Williams,2.0,MEDIUM,7,71.39342857142857,71.415,71.6014,6.0,13.0,0.03963524590163571
2023,9,Austrian Grand Prix,23,ALB,Williams,3.0,HARD,23,71.09634782608696,71.024,71.3536,17.0,40.0,-0.007600949420266646
2023,9,Austrian Grand Prix,23,ALB,Williams,4.0,HARD,29,70.01810344827587,69.871,70.3296,43.0,71.0,0.02321182266009709
2023,9,Austrian Grand Prix,24,ZHO,Alfa Romeo,2.0,MEDIUM,2,71.358,71.358,71.5156,6.0,7.0,
2023,9,Austrian Grand Prix,24,ZHO,Alfa Romeo,3.0,HARD,20,71.22875,71.339,71.6446,10.0,35.0,0.04131640170608626
2023,9,Austrian Grand Prix,24,ZHO,Alfa Romeo,4.0,HARD,28,70.34192857142857,70.3825,70.7623,40.0,70.0,0.012957092427780252
2023,9,Austrian Grand Prix,27,HUL,Haas F1 Team,2.0,MEDIUM,5,71.26820000000001,71.248,71.4712,5.0,10.0,-0.03880232558139508
2023,9,Austrian Grand Prix,31,OCO,Alpine,2.0,MEDIUM,8,71.48025,71.506,71.6309,6.0,13.0,0.04285714285715008
2023,9,Austrian Grand Prix,31,OCO,Alpine,3.0,HARD,23,71.13586956521739,71.115,71.455,16.0,38.0,-0.0025909090909069675
2023,9,Austrian Grand Prix,31,OCO,Alpine,4.0,HARD,28,70.21135714285714,70.081,70.601,42.0,70.0,-0.007001091226538529
2023,9,Austrian Grand Prix,4,NOR,McLaren,2.0,MEDIUM,10,70.8374,70.71199999999999,71.1734,4.0,13.0,-0.011769696969694935
2023,9,Austrian Grand Prix,4,NOR,McLaren,3.0,HARD,25,70.54736,70.481,71.0874,16.0,40.0,0.018523846153845808
2023,9,Austrian Grand Prix,4,NOR,McLaren,4.0,HARD,29,69.59379310344828,69.768,70.0452,43.0,71.0,0.03561034482758488
2023,9,Austrian Grand Prix,44,HAM,Mercedes,2.0,MEDIUM,10,70.8089,70.8015,70.9981,4.0,13.0,0.029618181818182456
2023,9,Austrian Grand Prix,44,HAM,Mercedes,3.0,HARD,25,70.62816,70.652,71.0212,17.0,41.0,0.029863076923076687
2023,9,Austrian Grand Prix,44,HAM,Mercedes,4.0,MEDIUM,28,69.747,69.717,70.33659999999999,44.0,71.0,0.020026819923371627
2023,9,Austrian Grand Prix,55,SAI,Ferrari,2.0,MEDIUM,10,70.4758,70.42,70.6765,4.0,13.0,0.03367272727273145
2023,9,Austrian Grand Prix,55,SAI,Ferrari,3.0,MEDIUM,28,70.10982142857144,70.19800000000001,70.5483,17.0,44.0,0.0381453201970433
2023,9,Austrian Grand Prix,55,SAI,Ferrari,4.0,HARD,25,69.457,69.414,69.984,47.0,71.0,0.02796384615384708
2023,9,Austrian Grand Prix,63,RUS,Mercedes,2.0,MEDIUM,7,71.40557142857143,71.383,71.5582,6.0,13.0,0.020143835616433913
2023,9,Austrian Grand Prix,63,RUS,Mercedes,3.0,HARD,25,70.86828,70.794,71.1604,16.0,40.0,-0.00791615384615332
2023,9,Austrian Grand Prix,63,RUS,Mercedes,4.0,MEDIUM,29,69.71524137931034,69.693,69.9794,43.0,71.0,0.013872413793102868
2023,9,Austrian Grand Prix,77,BOT,Alfa Romeo,2.0,HARD,2,71.5555,71.5555,71.5559,7.0,9.0,
2023,9,Austrian Grand Prix,77,BOT,Alfa Romeo,3.0,MEDIUM,16,70.571625,70.544,71.184,23.0,39.0,0.06826052760937737
2023,9,Austrian Grand Prix,77,BOT,Alfa Romeo,4.0,HARD,26,70.49715384615385,70.354,71.2005,42.0,70.0,0.01979150173681553
2023,9,Austrian Grand Prix,81,PIA,McLaren,2.0,MEDIUM,8,71.422375,71.47200000000001,71.5858,6.0,13.0,0.027607142857148034
2023,9,Austrian Grand Prix,81,PIA,McLaren,3.0,HARD,4,71.27475,71.509,71.5715,16.0,20.0,0.11231428571428419
2023,9,Austrian Grand Prix,81,PIA,McLaren,4.0,HARD,16,70.78725,70.7365,71.226,24.0,40.0,0.03864784313726023
2023,9,Austrian Grand Prix,81,PIA,McLaren,5.0,MEDIUM,25,70.4972,70.303,71.4676,43.0,70.0,0.0376934703748493
2023,10,British Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,31,92.5786129032258,92.582,93.027,2.0,32.0,-0.02884395161290247
2023,10,British Grand Prix,1,VER,Red Bull Racing,2.0,SOFT,14,90.92335714285714,91.0445,91.3805,39.0,52.0,0.07721978021977881
2023,10,British Grand Prix,10,GAS,Alpine,1.0,MEDIUM,30,93.51656666666666,93.37,93.9288,2.0,31.0,-0.036131924360398804
2023,10,British Grand Prix,10,GAS,Alpine,2.0,SOFT,6,92.27983333333333,92.32499999999999,92.92099999999999,39.0,44.0,-0.12580000000000915
2023,10,British Grand Prix,11,PER,Red Bull Racing,1.0,MEDIUM,27,93.43448148148148,93.28,94.1794,2.0,28.0,-0.06738766788766469
2023,10,British Grand Prix,11,PER,Red Bull Racing,2.0,SOFT,16,91.5460625,91.51849999999999,91.957,30.0,52.0,-0.026223763570565002
2023,10,British Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,30,93.44593333333334,93.2535,94.1832,2.0,31.0,-0.05084226918798592
2023,10,British Grand Prix,14,ALO,Aston Martin,2.0,SOFT,14,91.94128571428571,91.87950000000001,92.2633,39.0,52.0,-0.0055868131868139085
2023,10,British Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,17,93.34011764705882,93.244,93.85419999999999,2.0,18.0,-0.03443627450980234
2023,10,British Grand Prix,16,LEC,Ferrari,2.0,HARD,13,93.07353846153845,92.814,93.1934,20.0,32.0,0.11171978021977998
2023,10,British Grand Prix,16,LEC,Ferrari,3.0,MEDIUM,14,91.9067857142857,91.875,92.4271,39.0,52.0,-0.030516483516484193
2023,10,British Grand Prix,18,STR,Aston Martin,1.0,MEDIUM,30,93.80753333333334,93.8275,94.28280000000001,2.0,31.0,-0.03413659621801727
2023,10,British Grand Prix,18,STR,Aston Martin,2.0,SOFT,14,92.1182857142857,91.8315,92.8016,39.0,52.0,-0.030509890109889602
2023,10,British Grand Prix,2,SAR,Williams,1.0,MEDIUM,28,93.93539285714284,93.751,94.5782,2.0,29.0,-0.06596305418719203
2023,10,British Grand Prix,2,SAR,Williams,2.0,SOFT,15,92.16593333333334,91.984,92.827,31.0,52.0,-0.019416614222784564
2023,10,British Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,30,94.3378,94.2955,94.9574,2.0,31.0,-0.05852725250277882
2023,10,British Grand Prix,21,DEV,AlphaTauri,1.0,SOFT,26,94.09526923076922,93.8655,94.893,2.0,27.0,-0.06373025641025855
2023,10,British Grand Prix,21,DEV,AlphaTauri,2.0,MEDIUM,3,92.63066666666667,92.564,92.776,29.0,31.0,0.16499999999999368
2023,10,British Grand Prix,21,DEV,AlphaTauri,3.0,SOFT,14,92.76928571428572,92.58600000000001,93.5069,39.0,52.0,-0.06288351648351422
2023,10,British Grand Prix,22,TSU,AlphaTauri,1.0,SOFT,13,94.51246153846154,94.433,95.1554,2.0,14.0,-0.03423076923076823
2023,10,British Grand Prix,22,TSU,AlphaTauri,2.0,HARD,16,93.19681250000001,93.208,93.36850000000001,16.0,31.0,0.011736764705882455
2023,10,British Grand Prix,22,TSU,AlphaTauri,3.0,SOFT,14,92.65978571428572,92.5535,93.128,39.0,52.0,-0.010476923076922136
2023,10,British Grand Prix,23,ALB,Williams,1.0,MEDIUM,30,93.61046666666667,93.719,94.1101,2.0,31.0,-0.049226696329255165
2023,10,British Grand Prix,23,ALB,Williams,2.0,SOFT,14,91.89592857142858,91.8955,92.167,39.0,52.0,-0.023923076923072682
2023,10,British Grand Prix,24,ZHO,Alfa Romeo,1.0,MEDIUM,23,94.25026086956521,94.235,94.7928,2.0,24.0,-0.07113241106719186
2023,10,British Grand Prix,24,ZHO,Alfa Romeo,2.0,HARD,6,92.88766666666668,92.9555,93.0395,26.0,31.0,0.08114285714285258
2023,10,British Grand Prix,24,ZHO,Alfa Romeo,4.0,SOFT,14,92.47492857142856,92.4805,93.06830000000001,39.0,52.0,-0.07407252747252352
2023,10,British Grand Prix,27,HUL,Haas F1 Team,1.0,HARD,6,94.96533333333333,94.90350000000001,95.6095,2.0,7.0,0.006057142857144354
2023,10,British Grand Prix,27,HUL,Haas F1 Team,2.0,MEDIUM,23,93.5641304347826,93.555,94.0108,9.0,31.0,-0.03839130434782402
2023,10,British Grand Prix,27,HUL,Haas F1 Team,3.0,SOFT,14,92.2775,92.162,92.569,39.0,52.0,-0.04421318681318832
2023,10,British Grand Prix,31,OCO,Alpine,1.0,SOFT,8,94.229375,94.07249999999999,94.6357,2.0,9.0,-0.10051190476189784
2023,10,British Grand Prix,4,NOR,McLaren,1.0,MEDIUM,32,93.02640625,92.8555,93.2179,1.0,32.0,-0.03872928885630198
2023,10,British Grand Prix,4,NOR,McLaren,2.0,HARD,14,91.10764285714286,91.0855,91.5,39.0,52.0,0.03333846153846634
2023,10,British Grand Prix,44,HAM,Mercedes,1.0,MEDIUM,31,93.23645161290322,93.156,93.908,2.0,32.0,-0.0352540322580647
2023,10,British Grand Prix,44,HAM,Mercedes,2.0,SOFT,14,91.30078571428571,91.32249999999999,91.6688,39.0,52.0,0.047052747252748016
2023,10,British Grand Prix,55,SAI,Ferrari,1.0,MEDIUM,25,93.34188,93.302,93.831,2.0,26.0,-0.03177384615384545
2023,10,British Grand Prix,55,SAI,Ferrari,2.0,HARD,18,92.08505555555556,91.893,92.6912,28.0,52.0,-0.02045683278440493
2023,10,British Grand Prix,63,RUS,Mercedes,1.0,SOFT,27,93.17025925925927,93.096,93.773,2.0,28.0,-0.03807142857142701
2023,10,British Grand Prix,63,RUS,Mercedes,2.0,MEDIUM,16,91.5511875,91.5685,91.824,30.0,52.0,-0.003202050663447586
2023,10,British Grand Prix,77,BOT,Alfa Romeo,1.0,HARD,29,94.0544827586207,93.867,94.7936,3.0,31.0,-0.06029113300492608
2023,10,British Grand Prix,77,BOT,Alfa Romeo,2.0,SOFT,14,92.30314285714284,92.16499999999999,92.9246,39.0,52.0,-0.04738461538461457
2023,10,British Grand Prix,81,PIA,McLaren,1.0,MEDIUM,28,93.00110714285714,92.9905,93.4619,2.0,29.0,-0.01700465243568617
2023,10,British Grand Prix,81,PIA,McLaren,2.0,HARD,15,91.34753333333333,91.422,91.66640000000001,31.0,52.0,-0.011958621774704517
2023,11,Hungarian Grand Prix,1,VER,Red Bull Racing,1.0,MEDIUM,21,84.43361904761905,84.396,84.843,2.0,22.0,-0.039240259740259305
2023,11,Hungarian Grand Prix,1,VER,Red Bull Racing,2.0,HARD,26,83.58334615384615,83.616,83.80199999999999,25.0,50.0,0.0006294017093997063
2023,11,Hungarian Grand Prix,1,VER,Red Bull Racing,3.0,MEDIUM,18,82.01988888888889,81.9105,82.7091,53.0,70.0,-0.0451269349845228
2023,11,Hungarian Grand Prix,11,PER,Red Bull Racing,1.0,HARD,19,85.07263157894737,85.077,85.66040000000001,4.0,23.0,-0.05708459094519354
2023,11,Hungarian Grand Prix,11,PER,Red Bull Racing,2.0,MEDIUM,16,83.8170625,83.6265,84.5325,26.0,41.0,0.015077941176466042
2023,11,Hungarian Grand Prix,11,PER,Red Bull Racing,3.0,MEDIUM,27,82.91622222222222,82.86,83.7278,44.0,70.0,0.028492063492065827
2023,11,Hungarian Grand Prix,14,ALO,Aston Martin,1.0,MEDIUM,15,85.43893333333334,85.459,85.908,3.0,19.0,-0.047605084745763804
2023,11,Hungarian Grand Prix,14,ALO,Aston Martin,2.0,HARD,21,84.82680952380953,84.758,85.31,22.0,42.0,-0.02294805194805158
2023,11,Hungarian Grand Prix,14,ALO,Aston Martin,3.0,HARD,26,83.2576923076923,83.1945,83.6945,45.0,70.0,0.02205059829059574
2023,11,Hungarian Grand Prix,16,LEC,Ferrari,1.0,MEDIUM,14,85.32992857142858,85.254,85.64750000000001,3.0,16.0,0.018283516483516435
2023,11,Hungarian Grand Prix,16,LEC,Ferrari,2.0,HARD,24,84.668125,84.5835,85.0915,19.0,42.0,0.012776956521739834
2023,11,Hungarian Grand Prix,16,LEC,Ferrari,3.0,HARD,26,83.33434615384614,83.4505,84.1485,45.0,70.0,0.06486735042734769
2023,11,Hungarian Grand Prix,18,STR,Aston Martin,1.0,SOFT,4,85.81925,85.8335,85.9217,4.0,7.0,-0.07589999999999886
2023,11,Hungarian Grand Prix,18,STR,Aston Martin,2.0,HARD,21,85.16690476190476,85.158,85.512,11.0,33.0,0.03394153326041534
2023,11,Hungarian Grand Prix,18,STR,Aston Martin,3.0,HARD,33,84.02545454545455,83.987,84.3298,36.0,69.0,0.004261005064278708
2023,11,Hungarian Grand Prix,2,SAR,Williams,1.0,MEDIUM,6,85.92166666666667,86.031,86.0745,7.0,12.0,-0.09451428571429396
2023,11,Hungarian Grand Prix,2,SAR,Williams,2.0,HARD,14,85.62378571428572,85.7085,86.1,15.0,29.0,0.08178025387870387
2023,11,Hungarian Grand Prix,2,SAR,Williams,3.0,HARD,28,84.41589285714285,84.3535,84.8521,36.0,66.0,0.023807756603145037
2023,11,Hungarian Grand Prix,20,MAG,Haas F1 Team,1.0,MEDIUM,7,86.04171428571429,86.066,86.1006,4.0,12.0,-0.015132978723400083
2023,11,Hungarian Grand Prix,20,MAG,Haas F1 Team,2.0,HARD,12,85.68575,85.87,86.11500000000001,16.0,28.0,0.1034410973641716
2023,11,Hungarian Grand Prix,20,MAG,Haas F1 Team,3.0,HARD,22,84.54868181818182,84.4585,85.3493,43.0,69.0,0.03376699029126349
2023,11,Hungarian Grand Prix,22,TSU,AlphaTauri,1.0,SOFT,4,85.816,85.80199999999999,85.932,4.0,7.0,-0.03359999999999597
2023,11,Hungarian Grand Prix,22,TSU,AlphaTauri,2.0,HARD,31,85.55141935483871,85.606,85.925,11.0,42.0,0.02575467111534416
2023,11,Hungarian Grand Prix,22,TSU,AlphaTauri,3.0,MEDIUM,23,84.41930434782608,84.289,85.56960000000001,46.0,69.0,0.047123996060007466
2023,11,Hungarian Grand Prix,23,ALB,Williams,1.0,MEDIUM,2,85.9845,85.9845,86.0649,6.0,7.0,
2023,11,Hungarian Grand Prix,23,ALB,Williams,2.0,HARD,21,85.51357142857144,85.585,85.84,10.0,30.0,0.024949350649352976
2023,11,Hungarian Grand Prix,23,ALB,Williams,3.0,HARD,37,84.43591891891892,84.277,84.978,33.0,69.0,-0.01907633949739261
